일자,자치구,총사용수(B),총사용수(S)
2024-08-05,중구,2907,247140
2024-08-05,중랑구,3009,82235
2024-08-06,강남구,3995,393639
2024-08-06,강동구,5196,90331
2024-08-06,강북구,1743,44282
2024-08-06,강서구,19026,178376
2024-08-06,관악구,2907,146602
2024-08-06,광진구,5852,57970
2024-08-06,구로구,5740,120895
2024-08-06,금천구,2847,95681
2024-08-06,노원구,8417,152246
2024-08-06,도봉구,3029,86196
2024-08-06,동대문구,4000,93848
2024-08-06,동작구,2372,85380
2024-08-06,마포구,6027,251502
2024-08-06,서대문구,2367,88061
2024-08-06,서초구,4019,143689
2024-08-06,성동구,4615,116316
2024-08-06,성북구,2646,44290
2024-08-06,송파구,10914,195363
2024-08-06,양천구,8721,33541
2024-08-06,영등포구,12685,313789
2024-08-06,용산구,2470,0
2024-08-06,은평구,3286,117485
2024-08-06,종로구,4791,216541
2024-08-06,중구,3447,256419
2024-08-06,중랑구,3829,84570
2024-08-07,강남구,4282,393929
2024-08-07,강동구,6054,91367
2024-08-07,강북구,1788,44124
2024-08-07,강서구,18816,179641
2024-08-07,관악구,3255,149136
2024-08-07,광진구,6451,58852
2024-08-07,구로구,5749,122268
2024-08-07,금천구,2928,96023
2024-08-07,노원구,8475,155535
2024-08-07,도봉구,2990,87209
2024-08-07,동대문구,4320,95898
2024-08-07,동작구,2541,86403
2024-08-07,마포구,6089,253916
2024-08-07,서대문구,2340,88844
2024-08-07,서초구,4234,145097
2024-08-07,성동구,5004,118275
2024-08-07,성북구,2816,44764
2024-08-07,송파구,12318,197020
2024-08-07,양천구,8675,33835
2024-08-07,영등포구,12379,318081
2024-08-07,용산구,2567,0
2024-08-07,은평구,3375,117860
2024-08-07,종로구,4691,221299
2024-08-07,중구,3378,260241
2024-08-07,중랑구,3861,85787
2024-08-08,강남구,3604,403851
2024-08-08,강동구,5188,91768
2024-08-08,강북구,1797,44731
2024-08-08,강서구,19065,180551
2024-08-08,관악구,3081,151613
2024-08-08,광진구,6164,59295
2024-08-08,구로구,5722,123382
2024-08-08,금천구,2938,96215
2024-08-08,노원구,8470,155601
2024-08-08,도봉구,3021,88188
2024-08-08,동대문구,4352,97661
2024-08-08,동작구,2450,86981
2024-08-08,마포구,6440,260487
2024-08-08,서대문구,2505,88878
2024-08-08,서초구,3843,146890
2024-08-08,성동구,4679,119895
2024-08-08,성북구,2885,45445
2024-08-08,송파구,9613,198828
2024-08-08,양천구,8809,34250
2024-08-08,영등포구,12751,320578
2024-08-08,용산구,2514,0
2024-08-08,은평구,3423,119388
2024-08-08,종로구,4814,231482
2024-08-08,중구,3583,261239
2024-08-08,중랑구,3998,86374
2024-08-09,강남구,4482,407829
2024-08-09,강동구,5834,93556
2024-08-09,강북구,1916,45982
2024-08-09,강서구,19054,183368
2024-08-09,관악구,2878,156882
2024-08-09,광진구,5223,62109
2024-08-09,구로구,5617,124061
2024-08-09,금천구,2794,95004
2024-08-09,노원구,8902,159294
2024-08-09,도봉구,3268,90226
2024-08-09,동대문구,3950,98711
2024-08-09,동작구,2379,90639
2024-08-09,마포구,6488,269072
2024-08-09,서대문구,2534,91412
2024-08-09,서초구,4176,156898
2024-08-09,성동구,4320,121993
2024-08-09,성북구,2619,45785
2024-08-09,송파구,11147,198568
2024-08-09,양천구,9081,34764
2024-08-09,영등포구,12648,326519
2024-08-09,용산구,2604,0
2024-08-09,은평구,3525,121504
2024-08-09,종로구,4994,234265
2024-08-09,중구,3449,263617
2024-08-09,중랑구,3962,88908
2024-08-10,강남구,3419,230345
2024-08-10,강동구,5344,62613
2024-08-10,강북구,1806,37385
2024-08-10,강서구,12863,124166
2024-08-10,관악구,2980,120301
2024-08-10,광진구,5454,51030
2024-08-10,구로구,4385,80545
2024-08-10,금천구,1626,35725
2024-08-10,노원구,7700,118555
2024-08-10,도봉구,2828,68302
2024-08-10,동대문구,3447,71284
2024-08-10,동작구,2313,66809
2024-08-10,마포구,5507,215147
2024-08-10,서대문구,2096,69664
2024-08-10,서초구,3200,125280
2024-08-10,성동구,4015,77053
2024-08-10,성북구,2390,31759
2024-08-10,송파구,10473,132744
2024-08-10,양천구,7826,22780
2024-08-10,영등포구,9482,203590
2024-08-10,용산구,2224,0
2024-08-10,은평구,3046,90108
2024-08-10,종로구,3121,167543
2024-08-10,중구,2124,156304
2024-08-10,중랑구,3586,65246
2024-08-11,강남구,3010,140044
2024-08-11,강동구,4705,43891
2024-08-11,강북구,1605,28055
2024-08-11,강서구,10483,94039
2024-08-11,관악구,2685,87505
2024-08-11,광진구,5134,37738
2024-08-11,구로구,3802,58501
2024-08-11,금천구,1334,25482
2024-08-11,노원구,6859,86822
2024-08-11,도봉구,2526,53287
2024-08-11,동대문구,3129,54770
2024-08-11,동작구,2020,46403
2024-08-11,마포구,4874,167375
2024-08-11,서대문구,1884,50407
2024-08-11,서초구,2928,108010
2024-08-11,성동구,3428,59505
2024-08-11,성북구,2120,25367
2024-08-11,송파구,9228,96355
2024-08-11,양천구,6504,16155
2024-08-11,영등포구,8298,151349
2024-08-11,용산구,2193,0
2024-08-11,은평구,2586,65454
2024-08-11,종로구,2570,125363
2024-08-11,중구,1621,122351
2024-08-11,중랑구,3051,46306
2024-08-12,강남구,4652,390855
2024-08-12,강동구,5963,89542
2024-08-12,강북구,1853,44346
2024-08-12,강서구,19128,179961
2024-08-12,관악구,3144,146134
2024-08-12,광진구,6425,57666
2024-08-12,구로구,5791,122048
2024-08-12,금천구,2973,96797
2024-08-12,노원구,8543,153340
2024-08-12,도봉구,3046,87094
2024-08-12,동대문구,4426,96121
2024-08-12,동작구,2597,85296
2024-08-12,마포구,6409,253739
2024-08-12,서대문구,2418,86145
2024-08-12,서초구,4189,146083
2024-08-12,성동구,5143,117649
2024-08-12,성북구,2858,44911
2024-08-12,송파구,12238,188533
2024-08-12,양천구,8709,33917
2024-08-12,영등포구,13125,313567
2024-08-12,용산구,2509,0
2024-08-12,은평구,3290,118106
2024-08-12,종로구,4814,230356
2024-08-12,중구,3521,263219
2024-08-12,중랑구,3804,85127
2024-08-13,강남구,3481,405542
2024-08-13,강동구,5957,90103
2024-08-13,강북구,1652,44826
2024-08-13,강서구,18970,183415
2024-08-13,관악구,2504,150999
2024-08-13,광진구,6483,58944
2024-08-13,구로구,5510,123861
2024-08-13,금천구,2507,97701
2024-08-13,노원구,8345,155383
2024-08-13,도봉구,2934,88541
2024-08-13,동대문구,4264,98795
2024-08-13,동작구,2012,86874
2024-08-13,마포구,6086,261333
2024-08-13,서대문구,2385,90420
2024-08-13,서초구,3069,151249
2024-08-13,성동구,5225,122114
2024-08-13,성북구,2507,45759
2024-08-13,송파구,11175,203319
2024-08-13,양천구,8936,34835
2024-08-13,영등포구,11555,323805
2024-08-13,용산구,1890,0
2024-08-13,은평구,3419,121063
2024-08-13,종로구,4402,239118
2024-08-13,중구,3308,272760
2024-08-13,중랑구,3906,86392
2024-08-14,강남구,4645,408405
2024-08-14,강동구,5990,92260
2024-08-14,강북구,1713,46156
2024-08-14,강서구,14637,185548
2024-08-14,관악구,2843,158451
2024-08-14,광진구,6630,61718
2024-08-14,구로구,5007,126932
2024-08-14,금천구,2446,96551
2024-08-14,노원구,8617,159286
2024-08-14,도봉구,3053,90693
2024-08-14,동대문구,4207,100453
2024-08-14,동작구,2304,89429
2024-08-14,마포구,5826,269535
2024-08-14,서대문구,2226,92395
2024-08-14,서초구,4172,157489
2024-08-14,성동구,5274,124329
2024-08-14,성북구,2617,47078
2024-08-14,송파구,12183,208854
2024-08-14,양천구,7455,35106
2024-08-14,영등포구,12057,331240
2024-08-14,용산구,2512,0
2024-08-14,은평구,2907,121860
2024-08-14,종로구,4485,247892
2024-08-14,중구,3451,276034
2024-08-14,중랑구,3885,88195
2024-08-15,강남구,2951,155439
2024-08-15,강동구,4522,48583
2024-08-15,강북구,1615,30624
2024-08-15,강서구,10931,103636
2024-08-15,관악구,2736,94471
2024-08-15,광진구,5154,42221
2024-08-15,구로구,3493,65104
2024-08-15,금천구,1456,29937
2024-08-15,노원구,7207,95353
2024-08-15,도봉구,2603,56739
2024-08-15,동대문구,3458,59366
2024-08-15,동작구,2081,52965
2024-08-15,마포구,4561,179846
2024-08-15,서대문구,1700,61791
2024-08-15,서초구,2889,96879
2024-08-15,성동구,3750,67297
2024-08-15,성북구,2379,26096
2024-08-15,송파구,9193,110661
2024-08-15,양천구,6365,17748
2024-08-15,영등포구,8774,160501
2024-08-15,용산구,2196,0
2024-08-15,은평구,2591,72535
2024-08-15,종로구,3183,154547
2024-08-15,중구,2132,147642
2024-08-15,중랑구,3321,52683
2024-08-16,강남구,4235,350442
2024-08-16,강동구,5860,83087
2024-08-16,강북구,1884,43774
2024-08-16,강서구,16980,167771
2024-08-16,관악구,3022,141877
2024-08-16,광진구,6782,58971
2024-08-16,구로구,5577,112131
2024-08-16,금천구,2446,76165
2024-08-16,노원구,8838,149980
2024-08-16,도봉구,3185,85806
2024-08-16,동대문구,4286,93367
2024-08-16,동작구,2552,82937
2024-08-16,마포구,6623,253755
2024-08-16,서대문구,2535,86414
2024-08-16,서초구,4086,145204
2024-08-16,성동구,5215,111588
2024-08-16,성북구,2969,43801
2024-08-16,송파구,12101,186924
2024-08-16,양천구,9131,31632
2024-08-16,영등포구,12797,294344
2024-08-16,용산구,2514,0
2024-08-16,은평구,3366,113470
2024-08-16,종로구,4807,220330
2024-08-16,중구,3455,243020
2024-08-16,중랑구,4031,82957
2024-08-17,강남구,3291,210840
2024-08-17,강동구,4894,57489
2024-08-17,강북구,1433,34709
2024-08-17,강서구,11740,120852
2024-08-17,관악구,2493,113166
2024-08-17,광진구,5566,48619
2024-08-17,구로구,4014,76604
2024-08-17,금천구,1314,33469
2024-08-17,노원구,7399,113069
2024-08-17,도봉구,2767,66075
2024-08-17,동대문구,3267,69036
2024-08-17,동작구,2016,63491
2024-08-17,마포구,4943,207008
2024-08-17,서대문구,1947,68016
2024-08-17,서초구,3141,119750
2024-08-17,성동구,3704,73627
2024-08-17,성북구,2061,30023
2024-08-17,송파구,10055,128491
2024-08-17,양천구,7402,22312
2024-08-17,영등포구,8517,190692
2024-08-17,용산구,2095,0
2024-08-17,은평구,2609,84949
2024-08-17,종로구,2799,160668
2024-08-17,중구,1924,152685
2024-08-17,중랑구,3470,61992
2024-08-18,강남구,2659,135129
2024-08-18,강동구,3928,42772
2024-08-18,강북구,1409,29548
2024-08-18,강서구,10241,93968
2024-08-18,관악구,2736,86234
2024-08-18,광진구,4481,37387
2024-08-18,구로구,3606,57930
2024-08-18,금천구,1406,24655
2024-08-18,노원구,6336,86473
2024-08-18,도봉구,2246,53987
2024-08-18,동대문구,2736,53401
2024-08-18,동작구,1977,46546
2024-08-18,마포구,4643,158771
2024-08-18,서대문구,1957,51159
2024-08-18,서초구,2725,108626
2024-08-18,성동구,3162,56438
2024-08-18,성북구,1927,25589
2024-08-18,송파구,8095,100468
2024-08-18,양천구,6277,16225
2024-08-18,영등포구,8318,150052
2024-08-18,용산구,2064,0
2024-08-18,은평구,2604,66060
2024-08-18,종로구,2525,112732
2024-08-18,중구,1774,113755
2024-08-18,중랑구,2783,47241
2024-08-19,강남구,4572,387503
2024-08-19,강동구,5948,89333
2024-08-19,강북구,1820,44648
2024-08-19,강서구,19275,180785
2024-08-19,관악구,3246,145645
2024-08-19,광진구,6818,56454
2024-08-19,구로구,5913,122059
2024-08-19,금천구,2982,97157
2024-08-19,노원구,8850,153182
2024-08-19,도봉구,2911,87184
2024-08-19,동대문구,4500,97068
2024-08-19,동작구,2587,86009
2024-08-19,마포구,5231,247378
2024-08-19,서대문구,2072,86716
2024-08-19,서초구,4380,139287
2024-08-19,성동구,5212,114469
2024-08-19,성북구,2884,45596
2024-08-19,송파구,12112,189086
2024-08-19,양천구,9025,33977
2024-08-19,영등포구,13364,307734
2024-08-19,용산구,2565,0
2024-08-19,은평구,2808,119439
2024-08-19,종로구,4786,224619
2024-08-19,중구,3597,250082
2024-08-19,중랑구,4073,85395
2024-08-20,강남구,4515,399933
2024-08-20,강동구,6266,91286
2024-08-20,강북구,1887,46312
2024-08-20,강서구,19757,184972
2024-08-20,관악구,3149,150740
2024-08-20,광진구,6943,58342
2024-08-20,구로구,5915,124038
2024-08-20,금천구,2965,98066
2024-08-20,노원구,8856,157959
2024-08-20,도봉구,3231,89830
2024-08-20,동대문구,4457,98501
2024-08-20,동작구,2487,87983
2024-08-20,마포구,5995,255201
2024-08-20,서대문구,2508,89189
2024-08-20,서초구,4290,147266
2024-08-20,성동구,5167,118705
2024-08-20,성북구,2926,46842
2024-08-20,송파구,12553,206142
2024-08-20,양천구,9147,34888
2024-08-20,영등포구,13251,320392
2024-08-20,용산구,2519,0
2024-08-20,은평구,3338,121112
2024-08-20,종로구,5109,232459
2024-08-20,중구,3761,264130
2024-08-20,중랑구,4058,87262
2024-08-21,강남구,2172,387917
2024-08-21,강동구,3436,89684
2024-08-21,강북구,971,44460
2024-08-21,강서구,8753,179963
2024-08-21,관악구,1821,148135
2024-08-21,광진구,3260,57054
2024-08-21,구로구,3181,121590
2024-08-21,금천구,1472,96182
2024-08-21,노원구,4133,153662
2024-08-21,도봉구,1518,86411
2024-08-21,동대문구,1895,98441
2024-08-21,동작구,1453,86237
2024-08-21,마포구,3510,246553
2024-08-21,서대문구,1405,85798
2024-08-21,서초구,1869,142160
2024-08-21,성동구,1970,116259
2024-08-21,성북구,1551,46693
2024-08-21,송파구,6770,196111
2024-08-21,양천구,5167,33903
2024-08-21,영등포구,6864,312611
2024-08-21,용산구,1323,0
2024-08-21,은평구,1924,117198
2024-08-21,종로구,2392,226228
2024-08-21,중구,1792,259669
2024-08-21,중랑구,1663,84919
2024-08-22,강남구,3815,398725
2024-08-22,강동구,5486,90917
2024-08-22,강북구,1594,45914
2024-08-22,강서구,17713,184052
2024-08-22,관악구,2610,152262
2024-08-22,광진구,5798,59838
2024-08-22,구로구,5172,123867
2024-08-22,금천구,2645,97542
2024-08-22,노원구,7294,157089
2024-08-22,도봉구,2737,89776
2024-08-22,동대문구,3625,100559
2024-08-22,동작구,2250,88179
2024-08-22,마포구,5309,259648
2024-08-22,서대문구,2240,89794
2024-08-22,서초구,3438,146785
2024-08-22,성동구,4386,121789
2024-08-22,성북구,2486,47226
2024-08-22,송파구,10491,205190
2024-08-22,양천구,8170,34811
2024-08-22,영등포구,11547,320915
2024-08-22,용산구,2054,0
2024-08-22,은평구,3132,121054
2024-08-22,종로구,4305,236451
2024-08-22,중구,3056,271144
2024-08-22,중랑구,3050,87179
2024-08-23,강남구,4799,413506
2024-08-23,강동구,6641,94867
2024-08-23,강북구,2062,48992
2024-08-23,강서구,19473,194283
2024-08-23,관악구,3098,162366
2024-08-23,광진구,7077,63982
2024-08-23,구로구,6414,128609
2024-08-23,금천구,2868,98539
2024-08-23,노원구,8911,166247
2024-08-23,도봉구,3206,95101
2024-08-23,동대문구,4533,105864
2024-08-23,동작구,2598,94821
2024-08-23,마포구,6625,279598
2024-08-23,서대문구,2581,95932
2024-08-23,서초구,4454,163596
2024-08-23,성동구,5372,127084
2024-08-23,성북구,3063,49636
2024-08-23,송파구,13191,220138
2024-08-23,양천구,9767,36443
2024-08-23,영등포구,13485,337467
2024-08-23,용산구,2748,0
2024-08-23,은평구,3434,128198
2024-08-23,종로구,5289,249836
2024-08-23,중구,3700,280262
2024-08-23,중랑구,4163,92861
2024-08-24,강남구,3406,240823
2024-08-24,강동구,4316,63629
2024-08-24,강북구,1587,37795
2024-08-24,강서구,12386,128550
2024-08-24,관악구,3043,127388
2024-08-24,광진구,4555,53323
2024-08-24,구로구,4680,85386
2024-08-24,금천구,1603,38148
2024-08-24,노원구,7443,123205
2024-08-24,도봉구,2765,72643
2024-08-24,동대문구,3129,75734
2024-08-24,동작구,2240,70418
2024-08-24,마포구,5126,229343
2024-08-24,서대문구,2056,74897
2024-08-24,서초구,3235,134028
2024-08-24,성동구,3100,83987
2024-08-24,성북구,2400,33445
2024-08-24,송파구,9070,148110
2024-08-24,양천구,6581,23516
2024-08-24,영등포구,8515,217892
2024-08-24,용산구,2051,0
2024-08-24,은평구,3441,94919
2024-08-24,종로구,2950,175342
2024-08-24,중구,1766,167522
2024-08-24,중랑구,2933,67325
2024-08-25,강남구,2997,148336
2024-08-25,강동구,4341,45899
2024-08-25,강북구,1575,28533
2024-08-25,강서구,11450,98940
2024-08-25,관악구,2439,92252
2024-08-25,광진구,4393,39602
2024-08-25,구로구,4145,62296
2024-08-25,금천구,1356,26209
2024-08-25,노원구,6882,91714
2024-08-25,도봉구,2607,56727
2024-08-25,동대문구,3050,57088
2024-08-25,동작구,1985,49166
2024-08-25,마포구,5317,173028
2024-08-25,서대문구,2098,55002
2024-08-25,서초구,3007,111464
2024-08-25,성동구,3444,64266
2024-08-25,성북구,2339,26457
2024-08-25,송파구,8747,111463
2024-08-25,양천구,7385,16860
2024-08-25,영등포구,8724,161710
2024-08-25,용산구,2190,0
2024-08-25,은평구,2849,69145
2024-08-25,종로구,2796,120503
2024-08-25,중구,1836,126094
2024-08-25,중랑구,2729,48800
2024-08-26,강남구,4120,392600
2024-08-26,강동구,5423,91936
2024-08-26,강북구,1952,46449
2024-08-26,강서구,20488,183776
2024-08-26,관악구,2887,147913
2024-08-26,광진구,6317,58527
2024-08-26,구로구,5387,125459
2024-08-26,금천구,2771,99325
2024-08-26,노원구,9071,159072
2024-08-26,도봉구,3292,90167
2024-08-26,동대문구,4547,100501
2024-08-26,동작구,2510,88436
2024-08-26,마포구,6524,254109
2024-08-26,서대문구,2617,88947
2024-08-26,서초구,4025,145163
2024-08-26,성동구,5230,119245
2024-08-26,성북구,2990,46790
2024-08-26,송파구,10647,193589
2024-08-26,양천구,8516,34640
2024-08-26,영등포구,12444,317127
2024-08-26,용산구,2629,0
2024-08-26,은평구,3528,122744
2024-08-26,종로구,5067,229344
2024-08-26,중구,3772,266291
2024-08-26,중랑구,3866,87947
2024-08-27,강남구,4885,409299
2024-08-27,강동구,6323,93205
2024-08-27,강북구,1970,47859
2024-08-27,강서구,18000,187693
2024-08-27,관악구,3289,153915
2024-08-27,광진구,6932,59899
2024-08-27,구로구,6172,128701
2024-08-27,금천구,2838,101039
2024-08-27,노원구,9228,161540
2024-08-27,도봉구,3400,92847
2024-08-27,동대문구,4696,103416
2024-08-27,동작구,2874,90859
2024-08-27,마포구,6552,264628
2024-08-27,서대문구,2669,92538
2024-08-27,서초구,4627,148637
2024-08-27,성동구,5373,124399
2024-08-27,성북구,3079,48343
2024-08-27,송파구,12728,206723
2024-08-27,양천구,9368,35684
2024-08-27,영등포구,13389,327634
2024-08-27,용산구,2819,0
2024-08-27,은평구,3465,124435
2024-08-27,종로구,4781,240108
2024-08-27,중구,3646,274943
2024-08-27,중랑구,4201,89607
2024-08-28,강남구,5194,409630
2024-08-28,강동구,6967,94421
2024-08-28,강북구,2111,48533
2024-08-28,강서구,21270,189034
2024-08-28,관악구,3459,157828
2024-08-28,광진구,7601,61383
2024-08-28,구로구,6746,130380
2024-08-28,금천구,3318,100292
2024-08-28,노원구,10073,165384
2024-08-28,도봉구,3555,94134
