일자,자치구,총사용수,type
2024-05-14,서대문구,3919,Bike
2024-05-14,서초구,6176,Bike
2024-05-14,성동구,7797,Bike
2024-05-14,성북구,4468,Bike
2024-05-14,송파구,18300,Bike
2024-05-14,양천구,11178,Bike
2024-05-14,영등포구,16893,Bike
2024-05-14,용산구,4004,Bike
2024-05-14,은평구,4471,Bike
2024-05-14,종로구,6147,Bike
2024-05-14,중구,4817,Bike
2024-05-14,중랑구,5538,Bike
2024-05-15,강남구,2041,Bike
2024-05-15,강동구,2912,Bike
2024-05-15,강북구,831,Bike
2024-05-15,강서구,5202,Bike
2024-05-15,관악구,1386,Bike
2024-05-15,광진구,2951,Bike
2024-05-15,구로구,1955,Bike
2024-05-15,금천구,849,Bike
2024-05-15,노원구,3830,Bike
2024-05-15,도봉구,1421,Bike
2024-05-15,동대문구,1952,Bike
2024-05-15,동작구,1298,Bike
2024-05-15,마포구,2538,Bike
2024-05-15,서대문구,1162,Bike
2024-05-15,서초구,1735,Bike
2024-05-15,성동구,2190,Bike
2024-05-15,성북구,1516,Bike
2024-05-15,송파구,5571,Bike
2024-05-15,양천구,3108,Bike
2024-05-15,영등포구,4114,Bike
2024-05-15,용산구,1205,Bike
2024-05-15,은평구,1472,Bike
2024-05-15,종로구,1602,Bike
2024-05-15,중구,975,Bike
2024-05-15,중랑구,1705,Bike
2024-05-16,강남구,6473,Bike
2024-05-16,강동구,7647,Bike
2024-05-16,강북구,2328,Bike
2024-05-16,강서구,20404,Bike
2024-05-16,관악구,3375,Bike
2024-05-16,광진구,8460,Bike
2024-05-16,구로구,6891,Bike
2024-05-16,금천구,3205,Bike
2024-05-16,노원구,11112,Bike
2024-05-16,도봉구,3730,Bike
2024-05-16,동대문구,5479,Bike
2024-05-16,동작구,3186,Bike
2024-05-16,마포구,8174,Bike
2024-05-16,서대문구,3143,Bike
2024-05-16,서초구,5518,Bike
2024-05-16,성동구,7093,Bike
2024-05-16,성북구,3757,Bike
2024-05-16,송파구,16516,Bike
2024-05-16,양천구,10048,Bike
2024-05-16,영등포구,15450,Bike
2024-05-16,용산구,3588,Bike
2024-05-16,은평구,3877,Bike
2024-05-16,종로구,6022,Bike
2024-05-16,중구,4632,Bike
2024-05-16,중랑구,5001,Bike
2024-05-17,강남구,7106,Bike
2024-05-17,강동구,8545,Bike
2024-05-17,강북구,2516,Bike
2024-05-17,강서구,22794,Bike
2024-05-17,관악구,3746,Bike
2024-05-17,광진구,9510,Bike
2024-05-17,구로구,7855,Bike
2024-05-17,금천구,3513,Bike
2024-05-17,노원구,12188,Bike
2024-05-17,도봉구,4183,Bike
2024-05-17,동대문구,6246,Bike
2024-05-17,동작구,3776,Bike
2024-05-17,마포구,9374,Bike
2024-05-17,서대문구,3630,Bike
2024-05-17,서초구,6061,Bike
2024-05-17,성동구,7571,Bike
2024-05-17,성북구,4104,Bike
2024-05-17,송파구,18524,Bike
2024-05-17,양천구,11233,Bike
2024-05-17,영등포구,16985,Bike
2024-05-17,용산구,3966,Bike
2024-05-17,은평구,4301,Bike
2024-05-17,종로구,6362,Bike
2024-05-17,중구,4686,Bike
2024-05-17,중랑구,5335,Bike
2024-05-18,강남구,6089,Bike
2024-05-18,강동구,7581,Bike
2024-05-18,강북구,2421,Bike
2024-05-18,강서구,17014,Bike
2024-05-18,관악구,3895,Bike
2024-05-18,광진구,9586,Bike
2024-05-18,구로구,6270,Bike
2024-05-18,금천구,2204,Bike
2024-05-18,노원구,11213,Bike
2024-05-18,도봉구,3990,Bike
2024-05-18,동대문구,5244,Bike
2024-05-18,동작구,3910,Bike
2024-05-18,마포구,9618,Bike
2024-05-18,서대문구,3371,Bike
2024-05-18,서초구,5737,Bike
2024-05-18,성동구,6633,Bike
2024-05-18,성북구,3633,Bike
2024-05-18,송파구,18441,Bike
2024-05-18,양천구,10314,Bike
2024-05-18,영등포구,14843,Bike
2024-05-18,용산구,4757,Bike
2024-05-18,은평구,4226,Bike
2024-05-18,종로구,4548,Bike
2024-05-18,중구,3017,Bike
2024-05-18,중랑구,5426,Bike
2024-05-19,강남구,5182,Bike
2024-05-19,강동구,6762,Bike
2024-05-19,강북구,2143,Bike
2024-05-19,강서구,14695,Bike
2024-05-19,관악구,3784,Bike
2024-05-19,광진구,8662,Bike
2024-05-19,구로구,5713,Bike
2024-05-19,금천구,2158,Bike
2024-05-19,노원구,10207,Bike
2024-05-19,도봉구,3588,Bike
2024-05-19,동대문구,4782,Bike
2024-05-19,동작구,3455,Bike
2024-05-19,마포구,9428,Bike
2024-05-19,서대문구,3115,Bike
2024-05-19,서초구,5125,Bike
2024-05-19,성동구,6476,Bike
2024-05-19,성북구,3422,Bike
2024-05-19,송파구,15532,Bike
2024-05-19,양천구,9238,Bike
2024-05-19,영등포구,12887,Bike
2024-05-19,용산구,4551,Bike
2024-05-19,은평구,3832,Bike
2024-05-19,종로구,3616,Bike
2024-05-19,중구,2583,Bike
2024-05-19,중랑구,4917,Bike
2024-05-20,강남구,6724,Bike
2024-05-20,강동구,7886,Bike
2024-05-20,강북구,2449,Bike
2024-05-20,강서구,21652,Bike
2024-05-20,관악구,3732,Bike
2024-05-20,광진구,9140,Bike
2024-05-20,구로구,7254,Bike
2024-05-20,금천구,3357,Bike
2024-05-20,노원구,11606,Bike
2024-05-20,도봉구,4061,Bike
2024-05-20,동대문구,5705,Bike
2024-05-20,동작구,3451,Bike
2024-05-20,마포구,8159,Bike
2024-05-20,서대문구,3417,Bike
2024-05-20,서초구,5860,Bike
2024-05-20,성동구,7124,Bike
2024-05-20,성북구,3995,Bike
2024-05-20,송파구,17007,Bike
2024-05-20,양천구,10581,Bike
2024-05-20,영등포구,15986,Bike
2024-05-20,용산구,3473,Bike
2024-05-20,은평구,4082,Bike
2024-05-20,종로구,5153,Bike
2024-05-20,중구,4166,Bike
2024-05-20,중랑구,5336,Bike
2024-05-21,강남구,6895,Bike
2024-05-21,강동구,8389,Bike
2024-05-21,강북구,2603,Bike
2024-05-21,강서구,22729,Bike
2024-05-21,관악구,3913,Bike
2024-05-21,광진구,8965,Bike
2024-05-21,구로구,7567,Bike
2024-05-21,금천구,3565,Bike
2024-05-21,노원구,12392,Bike
2024-05-21,도봉구,4132,Bike
2024-05-21,동대문구,6102,Bike
2024-05-21,동작구,3642,Bike
2024-05-21,마포구,8394,Bike
2024-05-21,서대문구,3499,Bike
2024-05-21,서초구,6041,Bike
2024-05-21,성동구,7326,Bike
2024-05-21,성북구,4153,Bike
2024-05-21,송파구,18119,Bike
2024-05-21,양천구,11029,Bike
2024-05-21,영등포구,16665,Bike
2024-05-21,용산구,3655,Bike
2024-05-21,은평구,4199,Bike
2024-05-21,종로구,5669,Bike
2024-05-21,중구,4403,Bike
2024-05-21,중랑구,5320,Bike
2024-05-22,강남구,6768,Bike
2024-05-22,강동구,8414,Bike
2024-05-22,강북구,2505,Bike
2024-05-22,강서구,22979,Bike
2024-05-22,관악구,3969,Bike
2024-05-22,광진구,9080,Bike
2024-05-22,구로구,7635,Bike
2024-05-22,금천구,3605,Bike
2024-05-22,노원구,12438,Bike
2024-05-22,도봉구,4107,Bike
2024-05-22,동대문구,6201,Bike
2024-05-22,동작구,3719,Bike
2024-05-22,마포구,8582,Bike
2024-05-22,서대문구,3431,Bike
2024-05-22,서초구,6013,Bike
2024-05-22,성동구,7117,Bike
2024-05-22,성북구,4147,Bike
2024-05-22,송파구,17788,Bike
2024-05-22,양천구,11227,Bike
2024-05-22,영등포구,16110,Bike
2024-05-22,용산구,3758,Bike
2024-05-22,은평구,4230,Bike
2024-05-22,종로구,5928,Bike
2024-05-22,중구,4263,Bike
2024-05-22,중랑구,5629,Bike
2024-05-23,강남구,6796,Bike
2024-05-23,강동구,8510,Bike
2024-05-23,강북구,2524,Bike
2024-05-23,강서구,22704,Bike
2024-05-23,관악구,3876,Bike
2024-05-23,광진구,8996,Bike
2024-05-23,구로구,7691,Bike
2024-05-23,금천구,3505,Bike
2024-05-23,노원구,12156,Bike
2024-05-23,도봉구,4113,Bike
2024-05-23,동대문구,6224,Bike
2024-05-23,동작구,3648,Bike
2024-05-23,마포구,8433,Bike
2024-05-23,서대문구,3600,Bike
2024-05-23,서초구,5992,Bike
2024-05-23,성동구,7053,Bike
2024-05-23,성북구,4188,Bike
2024-05-23,송파구,18115,Bike
2024-05-23,양천구,11007,Bike
2024-05-23,영등포구,16330,Bike
2024-05-23,용산구,3617,Bike
2024-05-23,은평구,4264,Bike
2024-05-23,종로구,5898,Bike
2024-05-23,중구,4093,Bike
2024-05-23,중랑구,5442,Bike
2024-05-24,강남구,7048,Bike
2024-05-24,강동구,8677,Bike
2024-05-24,강북구,2639,Bike
2024-05-24,강서구,23128,Bike
2024-05-24,관악구,3921,Bike
2024-05-24,광진구,9190,Bike
2024-05-24,구로구,7752,Bike
2024-05-24,금천구,3598,Bike
2024-05-24,노원구,12794,Bike
2024-05-24,도봉구,4232,Bike
2024-05-24,동대문구,6393,Bike
2024-05-24,동작구,3771,Bike
2024-05-24,마포구,8868,Bike
2024-05-24,서대문구,3472,Bike
2024-05-24,서초구,6147,Bike
2024-05-24,성동구,7610,Bike
2024-05-24,성북구,4111,Bike
2024-05-24,송파구,18146,Bike
2024-05-24,양천구,11588,Bike
2024-05-24,영등포구,16442,Bike
2024-05-24,용산구,3957,Bike
2024-05-24,은평구,4352,Bike
2024-05-24,종로구,5523,Bike
2024-05-24,중구,3978,Bike
2024-05-24,중랑구,5788,Bike
2024-05-25,강남구,5730,Bike
2024-05-25,강동구,7833,Bike
2024-05-25,강북구,2404,Bike
2024-05-25,강서구,17147,Bike
2024-05-25,관악구,4049,Bike
2024-05-25,광진구,8705,Bike
2024-05-25,구로구,6260,Bike
2024-05-25,금천구,2188,Bike
2024-05-25,노원구,12071,Bike
2024-05-25,도봉구,3981,Bike
2024-05-25,동대문구,5424,Bike
2024-05-25,동작구,3705,Bike
2024-05-25,마포구,9345,Bike
2024-05-25,서대문구,3433,Bike
2024-05-25,서초구,5104,Bike
2024-05-25,성동구,6765,Bike
2024-05-25,성북구,3698,Bike
2024-05-25,송파구,17795,Bike
2024-05-25,양천구,10118,Bike
2024-05-25,영등포구,14373,Bike
2024-05-25,용산구,4258,Bike
2024-05-25,은평구,4252,Bike
2024-05-25,종로구,4276,Bike
2024-05-25,중구,2921,Bike
2024-05-25,중랑구,5445,Bike
2024-05-26,강남구,2263,Bike
2024-05-26,강동구,3251,Bike
2024-05-26,강북구,1042,Bike
2024-05-26,강서구,6167,Bike
2024-05-26,관악구,1655,Bike
2024-05-26,광진구,3451,Bike
2024-05-26,구로구,2273,Bike
2024-05-26,금천구,893,Bike
2024-05-26,노원구,4500,Bike
2024-05-26,도봉구,1633,Bike
2024-05-26,동대문구,2275,Bike
2024-05-26,동작구,1428,Bike
2024-05-26,마포구,3028,Bike
2024-05-26,서대문구,1332,Bike
2024-05-26,서초구,1937,Bike
2024-05-26,성동구,2350,Bike
2024-05-26,성북구,1646,Bike
2024-05-26,송파구,6634,Bike
2024-05-26,양천구,3909,Bike
2024-05-26,영등포구,4932,Bike
2024-05-26,용산구,1452,Bike
2024-05-26,은평구,1598,Bike
2024-05-26,종로구,1504,Bike
2024-05-26,중구,918,Bike
2024-05-26,중랑구,2070,Bike
2024-05-27,강남구,6853,Bike
2024-05-27,강동구,7947,Bike
2024-05-27,강북구,2422,Bike
2024-05-27,강서구,21870,Bike
2024-05-27,관악구,3860,Bike
2024-05-27,광진구,8300,Bike
2024-05-27,구로구,7592,Bike
2024-05-27,금천구,3623,Bike
2024-05-27,노원구,11964,Bike
2024-05-27,도봉구,4119,Bike
2024-05-27,동대문구,6027,Bike
2024-05-27,동작구,3454,Bike
2024-05-27,마포구,8259,Bike
2024-05-27,서대문구,3246,Bike
2024-05-27,서초구,5865,Bike
2024-05-27,성동구,7181,Bike
2024-05-27,성북구,3968,Bike
2024-05-27,송파구,16707,Bike
2024-05-27,양천구,10461,Bike
2024-05-27,영등포구,16263,Bike
2024-05-27,용산구,3709,Bike
2024-05-27,은평구,4159,Bike
2024-05-27,종로구,5566,Bike
2024-05-27,중구,4155,Bike
2024-05-27,중랑구,5220,Bike
2024-05-28,강남구,7173,Bike
2024-05-28,강동구,8768,Bike
2024-05-28,강북구,2562,Bike
2024-05-28,강서구,23719,Bike
2024-05-28,관악구,4044,Bike
2024-05-28,광진구,9599,Bike
2024-05-28,구로구,7954,Bike
2024-05-28,금천구,3681,Bike
2024-05-28,노원구,12962,Bike
2024-05-28,도봉구,4269,Bike
2024-05-28,동대문구,6377,Bike
2024-05-28,동작구,3828,Bike
2024-05-28,마포구,9094,Bike
2024-05-28,서대문구,3644,Bike
2024-05-28,서초구,6286,Bike
2024-05-28,성동구,7560,Bike
2024-05-28,성북구,4272,Bike
2024-05-28,송파구,18343,Bike
2024-05-28,양천구,11154,Bike
2024-05-28,영등포구,16801,Bike
2024-05-28,용산구,4157,Bike
2024-05-28,은평구,4579,Bike
2024-05-28,종로구,5927,Bike
2024-05-28,중구,4458,Bike
2024-05-28,중랑구,5674,Bike
2024-05-29,강남구,6847,Bike
2024-05-29,강동구,8831,Bike
2024-05-29,강북구,2644,Bike
2024-05-29,강서구,23504,Bike
2024-05-29,관악구,3985,Bike
2024-05-29,광진구,9312,Bike
2024-05-29,구로구,7734,Bike
2024-05-29,금천구,3603,Bike
2024-05-29,노원구,12507,Bike
2024-05-29,도봉구,4335,Bike
2024-05-29,동대문구,6121,Bike
2024-05-29,동작구,3635,Bike
2024-05-29,마포구,8809,Bike
2024-05-29,서대문구,3707,Bike
2024-05-29,서초구,5917,Bike
2024-05-29,성동구,7503,Bike
2024-05-29,성북구,4299,Bike
2024-05-29,송파구,17852,Bike
2024-05-29,양천구,11176,Bike
2024-05-29,영등포구,16780,Bike
2024-05-29,용산구,3883,Bike
2024-05-29,은평구,4525,Bike
2024-05-29,종로구,5780,Bike
2024-05-29,중구,4352,Bike
2024-05-29,중랑구,5539,Bike
2024-05-30,강남구,6885,Bike
2024-05-30,강동구,8599,Bike
2024-05-30,강북구,2583,Bike
2024-05-30,강서구,23175,Bike
2024-05-30,관악구,4074,Bike
2024-05-30,광진구,8884,Bike
2024-05-30,구로구,7779,Bike
2024-05-30,금천구,3580,Bike
2024-05-30,노원구,12287,Bike
2024-05-30,도봉구,4055,Bike
2024-05-30,동대문구,6488,Bike
2024-05-30,동작구,3614,Bike
2024-05-30,마포구,8269,Bike
2024-05-30,서대문구,3584,Bike
2024-05-30,서초구,5919,Bike
2024-05-30,성동구,7522,Bike
2024-05-30,성북구,4350,Bike
2024-05-30,송파구,17555,Bike
2024-05-30,양천구,11180,Bike
2024-05-30,영등포구,16085,Bike
2024-05-30,용산구,3668,Bike
2024-05-30,은평구,4460,Bike
2024-05-30,종로구,5825,Bike
2024-05-30,중구,4448,Bike
2024-05-30,중랑구,5585,Bike
2024-05-31,강남구,6878,Bike
2024-05-31,강동구,8496,Bike
2024-05-31,강북구,2576,Bike
2024-05-31,강서구,22879,Bike
2024-05-31,관악구,3654,Bike
2024-05-31,광진구,8720,Bike
2024-05-31,구로구,7678,Bike
2024-05-31,금천구,3468,Bike
2024-05-31,노원구,12255,Bike
2024-05-31,도봉구,4222,Bike
2024-05-31,동대문구,6148,Bike
2024-05-31,동작구,3604,Bike
2024-05-31,마포구,8625,Bike
2024-05-31,서대문구,3440,Bike
2024-05-31,서초구,5747,Bike
2024-05-31,성동구,7278,Bike
2024-05-31,성북구,4231,Bike
2024-05-31,송파구,17975,Bike
2024-05-31,양천구,11717,Bike
2024-05-31,영등포구,16374,Bike
2024-05-31,용산구,3582,Bike
2024-05-31,은평구,4458,Bike
2024-05-31,종로구,5770,Bike
2024-05-31,중구,4401,Bike
2024-05-31,중랑구,5648,Bike
2024-06-01,강남구,5731,Bike
2024-06-01,강동구,7389,Bike
2024-06-01,강북구,2352,Bike
2024-06-01,강서구,17189,Bike
2024-06-01,관악구,3902,Bike
2024-06-01,광진구,9796,Bike
2024-06-01,구로구,6457,Bike
2024-06-01,금천구,2177,Bike
2024-06-01,노원구,11307,Bike
2024-06-01,도봉구,4026,Bike
2024-06-01,동대문구,5172,Bike
2024-06-01,동작구,3554,Bike
2024-06-01,마포구,9481,Bike
2024-06-01,서대문구,3356,Bike
2024-06-01,서초구,5366,Bike
2024-06-01,성동구,7015,Bike
2024-06-01,성북구,3822,Bike
2024-06-01,송파구,17115,Bike
2024-06-01,양천구,10843,Bike
2024-06-01,영등포구,14074,Bike
2024-06-01,용산구,4338,Bike
2024-06-01,은평구,4500,Bike
2024-06-01,종로구,4468,Bike
2024-06-01,중구,3138,Bike
2024-06-01,중랑구,5044,Bike
2024-06-02,강남구,5328,Bike
2024-06-02,강동구,7126,Bike
2024-06-02,강북구,2162,Bike
2024-06-02,강서구,15161,Bike
2024-06-02,관악구,3790,Bike
2024-06-02,광진구,8598,Bike
2024-06-02,구로구,5773,Bike
2024-06-02,금천구,2019,Bike
2024-06-02,노원구,10451,Bike
2024-06-02,도봉구,3815,Bike
2024-06-02,동대문구,5057,Bike
2024-06-02,동작구,3445,Bike
2024-06-02,마포구,9015,Bike
2024-06-02,서대문구,3265,Bike
2024-06-02,서초구,5101,Bike
2024-06-02,성동구,6407,Bike
2024-06-02,성북구,3406,Bike
2024-06-02,송파구,16253,Bike
2024-06-02,양천구,9296,Bike
2024-06-02,영등포구,13256,Bike
2024-06-02,용산구,4078,Bike
2024-06-02,은평구,4013,Bike
2024-06-02,종로구,3803,Bike
2024-06-02,중구,2594,Bike
2024-06-02,중랑구,4688,Bike
2024-06-03,강남구,7137,Bike
2024-06-03,강동구,8387,Bike
2024-06-03,강북구,2483,Bike
2024-06-03,강서구,22766,Bike
2024-06-03,관악구,4000,Bike
2024-06-03,광진구,9030,Bike
2024-06-03,구로구,7917,Bike
2024-06-03,금천구,3866,Bike
2024-06-03,노원구,11999,Bike
2024-06-03,도봉구,4242,Bike
2024-06-03,동대문구,6006,Bike
2024-06-03,동작구,3645,Bike
2024-06-03,마포구,8378,Bike
2024-06-03,서대문구,3491,Bike
2024-06-03,서초구,6289,Bike
2024-06-03,성동구,7358,Bike
2024-06-03,성북구,4056,Bike
2024-06-03,송파구,18010,Bike
2024-06-03,양천구,11145,Bike
2024-06-03,영등포구,16465,Bike
2024-06-03,용산구,3703,Bike
2024-06-03,은평구,4666,Bike
2024-06-03,종로구,5761,Bike
2024-06-03,중구,4214,Bike
2024-06-03,중랑구,5548,Bike
2024-06-04,강남구,7245,Bike
2024-06-04,강동구,8752,Bike
2024-06-04,강북구,2549,Bike
2024-06-04,강서구,23742,Bike
2024-06-04,관악구,4085,Bike
2024-06-04,광진구,9694,Bike
2024-06-04,구로구,7950,Bike
2024-06-04,금천구,3683,Bike
2024-06-04,노원구,12415,Bike
2024-06-04,도봉구,4405,Bike
2024-06-04,동대문구,6409,Bike
2024-06-04,동작구,3686,Bike
2024-06-04,마포구,9026,Bike
2024-06-04,서대문구,3662,Bike
2024-06-04,서초구,6378,Bike
2024-06-04,성동구,7997,Bike
2024-06-04,성북구,4338,Bike
2024-06-04,송파구,18383,Bike
2024-06-04,양천구,11338,Bike
2024-06-04,영등포구,16552,Bike
2024-06-04,용산구,3718,Bike
2024-06-04,은평구,4660,Bike
2024-06-04,종로구,6214,Bike
2024-06-04,중구,4623,Bike
2024-06-04,중랑구,5604,Bike
2024-06-05,강남구,6696,Bike
2024-06-05,강동구,8616,Bike
2024-06-05,강북구,2520,Bike
2024-06-05,강서구,23721,Bike
2024-06-05,관악구,3982,Bike
2024-06-05,광진구,9555,Bike
2024-06-05,구로구,8078,Bike
2024-06-05,금천구,3622,Bike
2024-06-05,노원구,12833,Bike
2024-06-05,도봉구,4349,Bike
2024-06-05,동대문구,6165,Bike
2024-06-05,동작구,3692,Bike
2024-06-05,마포구,9092,Bike
2024-06-05,서대문구,3522,Bike
2024-06-05,서초구,6155,Bike
2024-06-05,성동구,7613,Bike
2024-06-05,성북구,4349,Bike
2024-06-05,송파구,18201,Bike
2024-06-05,양천구,11424,Bike
2024-06-05,영등포구,16723,Bike
2024-06-05,용산구,3722,Bike
2024-06-05,은평구,4577,Bike
2024-06-05,종로구,6348,Bike
2024-06-05,중구,4742,Bike
2024-06-05,중랑구,5690,Bike
2024-06-06,강남구,4887,Bike
2024-06-06,강동구,6816,Bike
2024-06-06,강북구,2167,Bike
2024-06-06,강서구,14752,Bike
2024-06-06,관악구,3817,Bike
2024-06-06,광진구,8233,Bike
2024-06-06,구로구,5816,Bike
2024-06-06,금천구,1974,Bike
2024-06-06,노원구,9724,Bike
2024-06-06,도봉구,3660,Bike
2024-06-06,동대문구,4805,Bike
2024-06-06,동작구,3653,Bike
2024-06-06,마포구,8182,Bike
2024-06-06,서대문구,3231,Bike
2024-06-06,서초구,4743,Bike
2024-06-06,성동구,6175,Bike
2024-06-06,성북구,3646,Bike
2024-06-06,송파구,15334,Bike
2024-06-06,양천구,9004,Bike
2024-06-06,영등포구,12881,Bike
2024-06-06,용산구,3919,Bike
2024-06-06,은평구,4259,Bike
2024-06-06,종로구,4091,Bike
2024-06-06,중구,3003,Bike
2024-06-06,중랑구,4386,Bike
2024-06-07,강남구,6288,Bike
2024-06-07,강동구,7973,Bike
2024-06-07,강북구,2452,Bike
2024-06-07,강서구,20291,Bike
2024-06-07,관악구,3476,Bike
2024-06-07,광진구,8576,Bike
2024-06-07,구로구,7279,Bike
2024-06-07,금천구,3118,Bike
2024-06-07,노원구,11479,Bike
2024-06-07,도봉구,4050,Bike
2024-06-07,동대문구,5717,Bike
2024-06-07,동작구,3411,Bike
2024-06-07,마포구,8573,Bike
2024-06-07,서대문구,3453,Bike
2024-06-07,서초구,5502,Bike
2024-06-07,성동구,7081,Bike
2024-06-07,성북구,3930,Bike
2024-06-07,송파구,16164,Bike
2024-06-07,양천구,10897,Bike
2024-06-07,영등포구,15958,Bike
2024-06-07,용산구,3537,Bike
2024-06-07,은평구,4518,Bike
2024-06-07,종로구,5770,Bike
2024-06-07,중구,4329,Bike
2024-06-07,중랑구,5217,Bike
2024-06-08,강남구,3531,Bike
2024-06-08,강동구,4937,Bike
2024-06-08,강북구,1344,Bike
2024-06-08,강서구,11724,Bike
2024-06-08,관악구,2596,Bike
2024-06-08,광진구,5561,Bike
2024-06-08,구로구,4598,Bike
2024-06-08,금천구,1544,Bike
2024-06-08,노원구,6512,Bike
2024-06-08,도봉구,2250,Bike
2024-06-08,동대문구,3442,Bike
2024-06-08,동작구,2626,Bike
2024-06-08,마포구,5994,Bike
2024-06-08,서대문구,2280,Bike
2024-06-08,서초구,3436,Bike
2024-06-08,성동구,4239,Bike
2024-06-08,성북구,2362,Bike
2024-06-08,송파구,10812,Bike
2024-06-08,양천구,7677,Bike
2024-06-08,영등포구,9408,Bike
2024-06-08,용산구,2732,Bike
2024-06-08,은평구,2955,Bike
2024-06-08,종로구,2897,Bike
2024-06-08,중구,2036,Bike
2024-06-08,중랑구,3498,Bike
2024-06-09,강남구,5016,Bike
2024-06-09,강동구,6873,Bike
2024-06-09,강북구,2207,Bike
2024-06-09,강서구,14379,Bike
2024-06-09,관악구,3582,Bike
2024-06-09,광진구,7611,Bike
2024-06-09,구로구,5492,Bike
2024-06-09,금천구,1928,Bike
2024-06-09,노원구,9579,Bike
2024-06-09,도봉구,3454,Bike
2024-06-09,동대문구,4682,Bike
2024-06-09,동작구,3371,Bike
2024-06-09,마포구,7740,Bike
2024-06-09,서대문구,3032,Bike
2024-06-09,서초구,4735,Bike
2024-06-09,성동구,5791,Bike
2024-06-09,성북구,3209,Bike
2024-06-09,송파구,15244,Bike
2024-06-09,양천구,9150,Bike
2024-06-09,영등포구,12511,Bike
2024-06-09,용산구,3718,Bike
2024-06-09,은평구,3815,Bike
2024-06-09,종로구,3455,Bike
2024-06-09,중구,2423,Bike
2024-06-09,중랑구,4537,Bike
2024-06-10,강남구,7015,Bike
2024-06-10,강동구,8360,Bike
