사용일자,자치구,승차총승객수
20240221,종로구,246137
20240221,중구,274371
20240221,중랑구,88863
20240222,강남구,429244
20240222,강동구,98461
20240222,강북구,47043
20240222,강서구,194098
20240222,관악구,159431
20240222,광진구,69615
20240222,구로구,132069
20240222,금천구,104624
20240222,노원구,167060
20240222,도봉구,92794
20240222,동대문구,105844
20240222,동작구,93046
20240222,마포구,281173
20240222,서대문구,98026
20240222,서초구,160807
20240222,성동구,128105
20240222,성북구,49569
20240222,송파구,205199
20240222,양천구,38111
20240222,영등포구,345546
20240222,은평구,125596
20240222,종로구,251067
20240222,중구,279804
20240222,중랑구,93459
20240223,강남구,434869
20240223,강동구,99719
20240223,강북구,49207
20240223,강서구,197031
20240223,관악구,168328
20240223,광진구,68246
20240223,구로구,133816
20240223,금천구,103789
20240223,노원구,171482
20240223,도봉구,97038
20240223,동대문구,109342
20240223,동작구,98100
20240223,마포구,292855
20240223,서대문구,101737
20240223,서초구,171188
20240223,성동구,133533
20240223,성북구,50143
20240223,송파구,206905
20240223,양천구,38119
20240223,영등포구,351601
20240223,은평구,131191
20240223,종로구,263167
20240223,중구,293541
20240223,중랑구,95657
20240224,강남구,266097
20240224,강동구,69524
20240224,강북구,40506
20240224,강서구,138151
20240224,관악구,138018
20240224,광진구,60696
20240224,구로구,92713
20240224,금천구,41923
20240224,노원구,134634
20240224,도봉구,76286
20240224,동대문구,81359
20240224,동작구,75258
20240224,마포구,249626
20240224,서대문구,83286
20240224,서초구,145939
20240224,성동구,95003
20240224,성북구,36285
20240224,송파구,141394
20240224,양천구,26379
20240224,영등포구,239868
20240224,은평구,99887
20240224,종로구,206224
20240224,중구,185337
20240224,중랑구,73607
20240225,강남구,162684
20240225,강동구,49280
20240225,강북구,29883
20240225,강서구,104999
20240225,관악구,97569
20240225,광진구,45840
20240225,구로구,66136
20240225,금천구,29271
20240225,노원구,98548
20240225,도봉구,58440
20240225,동대문구,60327
20240225,동작구,52242
20240225,마포구,190804
20240225,서대문구,60631
20240225,서초구,114181
20240225,성동구,68922
20240225,성북구,28242
20240225,송파구,98821
20240225,양천구,18687
20240225,영등포구,174472
20240225,은평구,72268
20240225,종로구,135835
20240225,중구,134854
20240225,중랑구,52570
20240226,강남구,410161
20240226,강동구,96268
20240226,강북구,47128
20240226,강서구,186861
20240226,관악구,152468
20240226,광진구,62801
20240226,구로구,130078
20240226,금천구,103912
20240226,노원구,163519
20240226,도봉구,92637
20240226,동대문구,103296
20240226,동작구,90320
20240226,마포구,270559
20240226,서대문구,99889
20240226,서초구,154113
20240226,성동구,125303
20240226,성북구,48083
20240226,송파구,195757
20240226,양천구,36751
20240226,영등포구,328717
20240226,은평구,125170
20240226,종로구,243140
20240226,중구,266803
20240226,중랑구,91092
20240227,강남구,424105
20240227,강동구,96694
20240227,강북구,48157
20240227,강서구,189718
20240227,관악구,158319
20240227,광진구,63704
20240227,구로구,132055
20240227,금천구,104706
20240227,노원구,168020
20240227,도봉구,95137
20240227,동대문구,104839
20240227,동작구,92756
20240227,마포구,274497
20240227,서대문구,96132
20240227,서초구,157417
20240227,성동구,128450
20240227,성북구,48897
20240227,송파구,201826
20240227,양천구,37627
20240227,영등포구,335849
20240227,은평구,127099
20240227,종로구,250155
20240227,중구,273421
20240227,중랑구,93042
20240228,강남구,425616
20240228,강동구,98273
20240228,강북구,48471
20240228,강서구,193199
20240228,관악구,160107
20240228,광진구,65194
20240228,구로구,133067
20240228,금천구,104744
20240228,노원구,169964
20240228,도봉구,95867
20240228,동대문구,106803
20240228,동작구,93819
20240228,마포구,274422
20240228,서대문구,95833
20240228,서초구,158557
20240228,성동구,129336
20240228,성북구,49360
20240228,송파구,205530
20240228,양천구,37770
20240228,영등포구,341009
20240228,은평구,129020
20240228,종로구,254562
20240228,중구,277737
20240228,중랑구,93796
20240229,강남구,426305
20240229,강동구,98576
20240229,강북구,48481
20240229,강서구,194479
20240229,관악구,165831
20240229,광진구,67985
20240229,구로구,134155
20240229,금천구,103388
20240229,노원구,170405
20240229,도봉구,96105
20240229,동대문구,110462
20240229,동작구,95667
20240229,마포구,286217
20240229,서대문구,99440
20240229,서초구,169259
20240229,성동구,128650
20240229,성북구,49789
20240229,송파구,205388
20240229,양천구,38122
20240229,영등포구,342899
20240229,은평구,129612
20240229,종로구,258140
20240229,중구,276923
20240229,중랑구,94368
20240301,강남구,182077
20240301,강동구,56241
20240301,강북구,34038
20240301,강서구,119001
20240301,관악구,109932
20240301,광진구,53061
20240301,구로구,74221
20240301,금천구,34979
20240301,노원구,107348
20240301,도봉구,63247
20240301,동대문구,69450
20240301,동작구,61654
20240301,마포구,210185
20240301,서대문구,76019
20240301,서초구,117310
20240301,성동구,79361
20240301,성북구,29985
20240301,송파구,111948
20240301,양천구,20966
20240301,영등포구,193735
20240301,은평구,83477
20240301,종로구,188327
20240301,중구,167775
20240301,중랑구,60402
20240302,강남구,217143
20240302,강동구,59591
20240302,강북구,34530
20240302,강서구,121187
20240302,관악구,113830
20240302,광진구,53393
20240302,구로구,78523
20240302,금천구,34119
20240302,노원구,114319
20240302,도봉구,65517
20240302,동대문구,71703
20240302,동작구,64721
20240302,마포구,216638
20240302,서대문구,73816
20240302,서초구,125067
20240302,성동구,79082
20240302,성북구,31205
20240302,송파구,117488
20240302,양천구,21928
20240302,영등포구,197037
20240302,은평구,87158
20240302,종로구,171726
20240302,중구,153113
20240302,중랑구,62839
20240303,강남구,141252
20240303,강동구,46985
20240303,강북구,29526
20240303,강서구,98606
20240303,관악구,92469
20240303,광진구,42346
20240303,구로구,62792
20240303,금천구,27746
20240303,노원구,94472
20240303,도봉구,57724
20240303,동대문구,60865
20240303,동작구,49982
20240303,마포구,167501
20240303,서대문구,56054
20240303,서초구,114970
20240303,성동구,61710
20240303,성북구,27557
20240303,송파구,92640
20240303,양천구,17560
20240303,영등포구,165431
20240303,은평구,70574
20240303,종로구,123862
20240303,중구,115993
20240303,중랑구,50134
20240304,강남구,390205
20240304,강동구,97274
20240304,강북구,49296
20240304,강서구,187693
20240304,관악구,150906
20240304,광진구,65277
20240304,구로구,130640
20240304,금천구,100868
20240304,노원구,170025
20240304,도봉구,95941
20240304,동대문구,109408
20240304,동작구,92557
20240304,마포구,253248
20240304,서대문구,102108
20240304,서초구,148352
20240304,성동구,125938
20240304,성북구,52233
20240304,송파구,198499
20240304,양천구,37114
20240304,영등포구,316776
20240304,은평구,126229
20240304,종로구,232915
20240304,중구,258863
20240304,중랑구,93622
20240305,강남구,408975
20240305,강동구,98796
20240305,강북구,50191
20240305,강서구,189407
20240305,관악구,156525
20240305,광진구,66525
20240305,구로구,132863
20240305,금천구,105324
20240305,노원구,172571
20240305,도봉구,96699
20240305,동대문구,110825
20240305,동작구,94370
20240305,마포구,260690
20240305,서대문구,104476
20240305,서초구,151210
20240305,성동구,131039
20240305,성북구,53572
20240305,송파구,204615
20240305,양천구,38213
20240305,영등포구,328193
20240305,은평구,127904
20240305,종로구,240538
20240305,중구,276202
20240305,중랑구,95081
20240306,강남구,413618
20240306,강동구,100393
20240306,강북구,51061
20240306,강서구,191649
20240306,관악구,159714
20240306,광진구,67293
20240306,구로구,134685
20240306,금천구,105445
20240306,노원구,175829
20240306,도봉구,98811
20240306,동대문구,114080
20240306,동작구,96075
20240306,마포구,267265
20240306,서대문구,105744
20240306,서초구,153753
20240306,성동구,132979
20240306,성북구,54431
20240306,송파구,205125
20240306,양천구,38470
20240306,영등포구,334823
20240306,은평구,130052
20240306,종로구,251500
20240306,중구,285981
20240306,중랑구,96774
20240307,강남구,421509
20240307,강동구,100270
20240307,강북구,50686
20240307,강서구,192883
20240307,관악구,161506
20240307,광진구,67543
20240307,구로구,134351
20240307,금천구,104884
20240307,노원구,174602
20240307,도봉구,97312
20240307,동대문구,114309
20240307,동작구,95911
20240307,마포구,274096
20240307,서대문구,108295
20240307,서초구,159301
20240307,성동구,133665
20240307,성북구,54001
20240307,송파구,207154
20240307,양천구,38527
20240307,영등포구,336907
20240307,은평구,129436
20240307,종로구,254535
20240307,중구,293303
20240307,중랑구,96288
20240308,강남구,433476
20240308,강동구,102838
20240308,강북구,51250
20240308,강서구,197578
20240308,관악구,169738
20240308,광진구,70264
20240308,구로구,136925
20240308,금천구,104578
20240308,노원구,177759
20240308,도봉구,101321
20240308,동대문구,116061
20240308,동작구,100205
20240308,마포구,288814
20240308,서대문구,109611
20240308,서초구,171488
20240308,성동구,137117
20240308,성북구,54157
20240308,송파구,211107
20240308,양천구,39056
20240308,영등포구,352266
20240308,은평구,132900
20240308,종로구,266625
20240308,중구,295893
20240308,중랑구,98987
20240309,강남구,256300
20240309,강동구,70098
20240309,강북구,40738
20240309,강서구,138063
20240309,관악구,140215
20240309,광진구,61195
20240309,구로구,91717
20240309,금천구,42173
20240309,노원구,134258
20240309,도봉구,79166
20240309,동대문구,85243
20240309,동작구,75770
20240309,마포구,246234
20240309,서대문구,84071
20240309,서초구,140962
20240309,성동구,93832
20240309,성북구,36402
20240309,송파구,138437
20240309,양천구,26109
20240309,영등포구,238815
20240309,은평구,100110
20240309,종로구,203861
20240309,중구,182200
20240309,중랑구,73173
20240310,강남구,154998
20240310,강동구,49796
20240310,강북구,31729
20240310,강서구,103223
20240310,관악구,99733
20240310,광진구,45846
20240310,구로구,67337
20240310,금천구,30471
20240310,노원구,100737
20240310,도봉구,62598
20240310,동대문구,65138
20240310,동작구,53223
20240310,마포구,197368
20240310,서대문구,60090
20240310,서초구,113209
20240310,성동구,68667
20240310,성북구,27911
20240310,송파구,95942
20240310,양천구,18813
20240310,영등포구,171971
20240310,은평구,76205
20240310,종로구,142440
20240310,중구,138136
20240310,중랑구,53556
20240311,강남구,400625
20240311,강동구,98777
20240311,강북구,49865
20240311,강서구,189375
20240311,관악구,154098
20240311,광진구,65128
20240311,구로구,131958
20240311,금천구,105103
20240311,노원구,171088
20240311,도봉구,96095
20240311,동대문구,111258
20240311,동작구,93610
20240311,마포구,261944
20240311,서대문구,103019
20240311,서초구,151739
20240311,성동구,128861
20240311,성북구,54053
20240311,송파구,200500
20240311,양천구,37898
20240311,영등포구,325321
20240311,은평구,127100
20240311,종로구,241700
20240311,중구,276396
20240311,중랑구,94705
20240312,강남구,413790
20240312,강동구,98904
20240312,강북구,50040
20240312,강서구,190326
20240312,관악구,158103
20240312,광진구,66175
20240312,구로구,132897
20240312,금천구,105738
20240312,노원구,172518
20240312,도봉구,95766
20240312,동대문구,110496
20240312,동작구,95067
20240312,마포구,266260
20240312,서대문구,105049
20240312,서초구,154883
20240312,성동구,133442
20240312,성북구,53470
20240312,송파구,203868
20240312,양천구,38157
20240312,영등포구,332279
20240312,은평구,127938
20240312,종로구,248352
20240312,중구,285108
20240312,중랑구,93963
20240313,강남구,415032
20240313,강동구,101318
20240313,강북구,51866
20240313,강서구,193732
20240313,관악구,162258
20240313,광진구,68092
20240313,구로구,135870
20240313,금천구,106064
20240313,노원구,177680
20240313,도봉구,100086
20240313,동대문구,115343
20240313,동작구,98088
20240313,마포구,274040
20240313,서대문구,107796
20240313,서초구,158329
20240313,성동구,136510
20240313,성북구,54602
